IdForm,FormPokemon,Url_ImgPokemonForm,Description,Size (cm),Weight (kg),Ability
0865-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png,Los ejemplares que superan numerosos combates evolucionan y adoptan esta forma. Abandonan el terreno de combate en cuanto el puerro se seca.,80,117,"Impasible, Intrépido"
0866-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png,Es un bailarín consumado de claqué. Agita su bastón de hielo mientras exhibe su destreza con gráciles pasos.,150,58.2,"Tumbos, Antibarrera, Gélido"
0867-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png,"Una poderosa maldición pesa sobre esta antigua imagen grabada, que ha cobrado vida tras adueñarse del alma de Yamask.",160,66.6,Alma Errante
0868-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png,Su cremoso cuerpo surgió a partir de la unión de partículas odoríferas de dulces aromas presentes en el aire.,20,0.3,"Velo Dulce, Velo Aroma"
0869-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png,Obsequia bayas decoradas con nata a aquellos Entrenadores en los que confía.,30,0.5,"Velo Dulce, Velo Aroma"
0870-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png,"Este Pokémon consta de cinco subalternos y un líder, cuyas órdenes obedecen sin rechistar.",300,62,"Armadura Batalla, Competitivo"
0870-AM,AM - Mega,https://raw.githubusercontent.com/Gbarrantes25/Pokedex-PowerBI/refs/heads/main/Mega-Evolution/Mega-Falinks_LPZA.png,"Este Pokémon consta de cinco subalternos y un líder, cuyas órdenes obedecen sin rechistar.",160,99,"Armadura Batalla, Competitivo"
0871-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png,Libera electricidad por la punta de las púas. Con sus afilados dientes raspa las algas pegadas a las rocas para ingerirlas.,30,1,"Pararrayos, Electrogénesis"
0872-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png,Teje un hilo gélido que le permite aferrarse a las ramas y simula ser un carámbano mientras duerme.,30,3.8,"Polvo Escudo, Escama de Hielo"
0873-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png,"La temperatura de sus alas es de -180 °C. Sobrevuela el campo esparciendo sus gélidas escamas, como si de nieve se tratase.",130,42,"Polvo Escudo, Escama de Hielo"
0874-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png,Pasa el tiempo observando inmóvil el recorrido del sol sobre las extensas praderas que habita. Se especializa en técnicas de ágiles patadas.,250,520,Fuente Energía
0875-A,A - Ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png,La corriente lo ha transportado hasta aquí desde un lugar sumamente gélido. Utiliza el hielo para mantener la cara refrigerada en todo momento.,140,89,Cara de Hielo
0875-B,B - Noice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10185.png,La corriente lo ha transportado hasta aquí desde un lugar sumamente gélido. Utiliza el hielo para mantener la cara refrigerada en todo momento.,140,89,Cara de Hielo
0876-A,A - Male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png,Percibe las emociones del objetivo con los cuernos de la cabeza. Los machos están atentos a cualquier cosa que necesite su Entrenador.,90,28,"Foco Interno, Sincronía, Psicogénesis"
0876-B,B - Female,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10186.png,Percibe las emociones del objetivo con los cuernos de la cabeza. Los machos están atentos a cualquier cosa que necesite su Entrenador.,90,28,"Ritmo Propio, Sincronía, Psicogénesis"
0877-A,A - Full Belly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png,Siempre tiene hambre. Se nutre de las semillas que guarda en una suerte de bolsillos para generar electricidad.,30,3,Mutapetito
0877-B,B - Hangry,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10187.png,Siempre tiene hambre. Se nutre de las semillas que guarda en una suerte de bolsillos para generar electricidad.,30,3,Mutapetito
0878-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png,Su constitución fornida le permite transportar sin inmutarse cargas de 5 toneladas. Utiliza la trompa para excavar la tierra.,120,100,"Potencia Bruta, Metal Pesado"
0879-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png,Su piel verdosa es resistente al agua. Proviene de tierras lejanas y presta ayuda a las personas en la realización de ciertos trabajos.,300,650,"Potencia Bruta, Metal Pesado"
0880-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png,"La robustez de su tren inferior lo hacía invencible en la antigüedad, pero se extinguió tras comerse todas las plantas de las que se nutría.",180,190,"Absorbe Elec, Entusiasmo, Ímpetu Arena"
0881-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png,"La parte superior del cuerpo está congelada y, al temblar, genera electricidad. Camina con suma dificultad.",230,150,"Absorbe Elec, Elec. Estática, Quitanieves"
0882-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png,"Su excelente capacidad motriz y la fuerza de su mandíbula lo hacían antaño invencible, pero dar caza a todas sus presas propició su extinción.",230,215,"Absorbe Agua, Mandíbula Fuerte, Ímpetu Arena"
0883-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png,"Atrapa a sus presas congelando su entorno, pero la ubicación de la boca encima de la cabeza le genera dificultades para deglutirlas.",200,175,"Absorbe Agua, Gélido, Quitanieves"
0884-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png,"Su cuerpo, similar a un metal pulido, es tan ligero como robusto. Sin embargo, tiene el defecto de que se oxida con facilidad.",180,40,"Metal Liviano, Metal Pesado, Acérrimo"
0885-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png,Habitaba los mares en tiempos inmemoriales. Ha revivido en forma de Pokémon de tipo Fantasma para vagar por su antigua morada.,50,2,"Cuerpo Puro, Allanamiento, Cuerpo Maldito"
0886-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png,"Vuela a una velocidad de 200 km/h. Lucha junto a un Dreepy, al que cuida hasta el momento de su evolución.",140,11,"Cuerpo Puro, Allanamiento, Cuerpo Maldito"
0887-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png,"Vive en compañía de Dreepy, a los que hospeda en el interior de sus cuernos. Los dispara a velocidad supersónica en combate.",300,50,"Cuerpo Puro, Allanamiento, Cuerpo Maldito"
0888-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png,Este Pokémon está considerado como un héroe de leyenda. Absorbe el metal para transformarlo y emplearlo como armamento.,280,110,Espada Indómita
0888-B,B - Crowned,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10188.png,Este Pokémon está considerado como un héroe de leyenda. Absorbe el metal para transformarlo y emplearlo como armamento.,280,355,Espada Indómita
0889-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png,"Este Pokémon se erigió en salvador de Galar, tras unir fuerzas con un rey de los hombres. Absorbe el metal para utilizarlo en combate.",290,210,Escudo Recio
0889-B,B - Crowned,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10189.png,"Este Pokémon se erigió en salvador de Galar, tras unir fuerzas con un rey de los hombres. Absorbe el metal para utilizarlo en combate.",290,785,Escudo Recio
0890-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png,Se alimenta de la energía que brota de la tierra de Galar absorbiéndola por el núcleo del pecho.,2000,950,Presión
0890-B,B - Eternamax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10190.png,Se alimenta de la energía que brota de la tierra de Galar absorbiéndola por el núcleo del pecho.,10000,0,Presión
0891-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png,"Perfecciona su técnica mediante una estricta disciplina. Según la corriente marcial que siga, adoptará una forma u otra al evolucionar.",60,12,Foco Interno
0892-A,A - Single Strike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png,Su estilo de lucha se basa en abatir a sus rivales de un solo golpe. Se abalanza sobre ellos con su puño cincelado por el entrenamiento.,190,105,Puño Invisible
0892-B,B - Rapid Strike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10191.png,Su estilo de lucha se basa en abatir a sus rivales de un solo golpe. Se abalanza sobre ellos con su puño cincelado por el entrenamiento.,190,105,Puño Invisible
0893-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png,"Viven en manada en la selva. Debido a su marcada agresividad, son muy temidos por otros Pokémon selváticos.",180,70,Defensa Hoja
0893-B,B - Dada,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10192.png,"Viven en manada en la selva. Debido a su marcada agresividad, son muy temidos por otros Pokémon selváticos.",180,70,Defensa Hoja
0894-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png,"Su cuerpo entero es energía eléctrica. Por lo visto, quitarle los anillos que lleva libera su poder oculto.",120,145,Transistor
0895-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png,"Cierta teoría afirma que la forma de sus brazos representa la cabeza de un Pokémon dragón ancestral, aunque esto no ha podido verificarse.",210,200,Mandíbula Dragón
0896-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png,Libera un potente vaho gélido por las pezuñas. Un ser violento que no duda en tomar a la fuerza todo cuanto desea.,220,800,Relincho Blanco
0897-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png,"Examina su entorno con todos los sentidos, salvo la vista. Se dice que sus coces son capaces de robarle el alma a quien las recibe.",200,44.5,Relincho Negro
0898-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png,Un Pokémon muy compasivo agraciado con el poder de la curación. Reinó en Galar en tiempos remotos.,110,7.7,Nerviosismo
0898-B,B - Ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10193.png,Un Pokémon muy compasivo agraciado con el poder de la curación. Reinó en Galar en tiempos remotos.,240,809.1,Unidad Ecuestre
0898-C,C - Shadow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10194.png,Un Pokémon muy compasivo agraciado con el poder de la curación. Reinó en Galar en tiempos remotos.,240,53.6,Unidad Ecuestre
0899-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png,Sus orbes negros brillan con un fulgor misterioso cuando erige muros invisibles. El pelaje que se desprende de sus barbas es muy codiciado para crear cálidos ropajes para el invierno.,180,95.1,"Intimidación, Cacheo, Herbívoro"
0900-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png,"Gracias a un mineral extremadamente escaso que se encuentra en zonas volcánicas, parte de su cuerpo se volvió pétreo al evolucionar.",180,89,"Enjambre, Potencia Bruta, Cortante"
0901-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png,"Tengo la teoría de que el terreno pantanoso de Hisui favoreció el desarrollo de su constitución robusta, así como su capacidad de manipular la turba a voluntad.",240,290,"Agallas, Antibalas, Nerviosismo"
0901-B,B - Bloodmoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10272.png,Ha desarrollado unas capacidades y un aspecto especiales tras haber sobrevivido en la tierra donde recaló al atravesar el mar.,240,290,Ojo Mental 
0902-A,A - Male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png,Su cuerpo está envuelto en las almas de los compañeros que perecieron durante el arduo viaje para regresar al río que los vio nacer.,300,110,"Nado Rápido, Adaptable, Rompemoldes"
0902-B,B - Female,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10248.png,Las almas de los compañeros que envuelven su cuerpo lo impulsan y le permiten remontar hasta los rápidos más impetuosos.,300,110,"Nado Rápido, Adaptable, Rompemoldes"
0903-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png,"Gracias a su fortaleza física y potente veneno, ninguna especie de las alturas heladas le planta cara. Es de personalidad solitaria y no forma manadas.",130,43,"Presión, Liviano, Toque Tóxico"
0904-A,A - Base,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png,"Sus púas tóxicas reaccionan como acto reflejo ante cualquier movimiento, por lo que ensartará todo lo que se acerque incluso mientras duerme.",250,60.5,"Punto Tóxico, Nado Rápido, Intimidación"
0905-A,A - Incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png,"Su llegada de allende el mar significa el fin del duro invierno. De acuerdo con el folclore, su amor siempre trae consigo un soplo de vida nueva a Hisui.",160,48,"Gran Encanto, Respondón"
0905-B,B - Therian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10249.png,"Tras perder su apariencia femenina, surge de entre las nubes y, sin piedad alguna, desata toda su furia para castigar a quienquiera que menosprecie el don de la vida.",160,48,Funda
